code,product_name,brands,categories,nova_group,nutriscore_grade,url
8901262152631,Lassi Pineapple,Amul,"Dairy drinks,Lassi",4,e,http://world-en.openfoodfacts.org/product/8901262152631/lassi-pineapple-amul
8901262140065,Lite Bread Spread,Amul,"Plant-based foods and beverages, Plant-based foods, Fats, Spreads, Plant-based spreads, Salted spreads, Spreadable fats, Vegetable fats, Margarines",4,d,http://world-en.openfoodfacts.org/product/8901262140065/lite-bread-spread-amul
8901262180016,Malai Paneer,Amul,"Dairies,Fermented foods,Fermented milk products,Cheeses,Paneer",3,c,http://world-en.openfoodfacts.org/product/8901262180016/malai-paneer-amul
8901262200011,Masti Dahi,Amul,"Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Yogurts, Curd, en:fruit-yogurts",1,b,http://world-en.openfoodfacts.org/product/8901262200011/masti-dahi-amul
8901262176477,Mawa Malai Kulfi,Amul,"Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream bars",4,d,http://world-en.openfoodfacts.org/product/8901262176477/mawa-malai-kulfi-amul
8901262152136,Milk Shake Double Chocolate,Amul,"Beverages, Dairies, Dairy drinks, Flavoured milks, Chocolate milks",4,e,http://world-en.openfoodfacts.org/product/8901262152136/milk-shake-double-chocolate-amul
8901262151368,Moti,Amul,"Dairies,Milks,Cow milks",1,c,http://world-en.openfoodfacts.org/product/8901262151368/moti-amul
8901262010511,Peanut Butter,Amul,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Spreads,Plant-based spreads,Oilseed purees,Legume butters,Peanut butters",4,c,http://world-en.openfoodfacts.org/product/8901262010511/peanut-butter-amul
8901262176446,Pista malai kulfi,Amul,"Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Icecream",4,e,http://world-en.openfoodfacts.org/product/8901262176446/pista-malai-kulfi-amul
8901262152952,Protein Buttermilk,Amul,"Beverages, Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Fermented milk drinks, Yogurts, Drinkable yogurts",4,b,http://world-en.openfoodfacts.org/product/8901262152952/protein-buttermilk-amul
8901262301862,Protein Kulfi,Amul,Kulfi,4,a,http://world-en.openfoodfacts.org/product/8901262301862/protein-kulfi-amul
8901262152945,Protein Lassi - Mango flavour,Amul,"Beverages, Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Fermented milk drinks, Yogurts, Drinkable yogurts",4,c,http://world-en.openfoodfacts.org/product/8901262152945/protein-lassi-mango-flavour-amul
8906090641067,Protein Water,Amul,beverages,4,b,http://world-en.openfoodfacts.org/product/8906090641067/protein-water-amul
8901262176552,Punjabi Kulfi Mawa Elaichi,Amul,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams,Ice cream bars",4,unknown,http://world-en.openfoodfacts.org/product/8901262176552/punjabi-kulfi-mawa-elaichi-amul
8901262020299,Pure Milk Cheese,Amul,Sliced cheeses,4,e,http://world-en.openfoodfacts.org/product/8901262020299/pure-milk-cheese-amul
